"Protein","Adjusted_linear_model","linear_modeling_pvalue","adjusted_pvalues","fold_change","coefficient","Target","Entrez","Uniprot"
"TGF.b1_14108.15","~ Study_group + Age",0.199422799674003,0.999705357513807,0.0762923114250251,158.51794366688,"TGF-b1","7040","P01137"
"MIP.5_14109.15","~ Study_group + Age + Prednisone + Aspirin",0.128869109305142,0.999705357513807,0.548088834461598,285.92765373513,"MIP-5","6359","Q16663"
"ON_14110.200","~ Study_group",0.63379963028212,0.999705357513807,0.0528940917849573,148.498148148148,"ON","6678","P09486"
"TSP2_14111.15","~ Study_group",0.137226042174667,0.999705357513807,0.285376956996843,80.1575,"TSP2","7058","P35442"
"RELT_14112.40","~ Study_group + Prednisone + Aspirin",0.00451491136672951,0.999705357513807,0.375307578714676,176.688924743892,"RELT","84957","Q969Z4"
"PIANP_14114.18","~ Study_group + Age",0.017047602135246,0.999705357513807,0.257657860679941,240.219931836818,"PIANP","196500","Q8IYJ0"
"Adrenomedullin_14115.34","~ Study_group + Methotrexate",0.779186341990989,0.999705357513807,1.02216764745396,419.170473429955,"Adrenomedullin","133","P35318"
"S100A4_14116.129","~ Study_group",0.0672247183033188,0.999705357513807,-0.150691578678249,-162.339462962964,"S100A4","6275","P26447"
"RNF43_14120.2","~ Study_group + Prednisone + Methotrexate + Aspirin",0.592848390454211,0.999705357513807,0.382433047806955,108.42746224807,"RNF43","54894","Q68DV7"
"TRAIL.R4_14121.24","~ Study_group + Prednisone + Aspirin",3.80328406780858e-05,0.275928259119512,0.353702436679505,258.060183609142,"TRAIL R4","8793","Q9UBN6"
"ZNRF3_14122.132","~ Study_group + Prednisone + Methotrexate",0.247169474316059,0.999705357513807,0.248437196781576,76.0762471029315,"ZNRF3","84133","Q9ULT6"
"GI24.ECD_14123.34","~ Study_group",0.0175370261276458,0.999705357513807,-0.211290225615491,-670.419055555555,"GI24:ECD","64115","Q9H7M9"
"Ephrin.A2_14124.6","~ Study_group + Age + Prednisone",0.0910442298243121,0.999705357513807,0.43299976534831,652.367497216308,"Ephrin-A2","1943","O43921"
"ApoM_14125.5","~ Study_group + Prednisone",0.903850581855495,0.999705357513807,0.150020107662823,-5.77158024691346,"ApoM","55937","O95445"
"IFN.b_14127.240","~ Study_group",0.331125117336523,0.999705357513807,-0.402826712257298,-177.363444444445,"IFN-b","3456","P01574"
"IFN10_14128.121","~ Study_group",0.218144079965779,0.999705357513807,0.212592451512649,41.7839814814814,"IFN10","3446","P01566"
"IFNA7_14129.1","~ Study_group + Sex",0.862454012216358,0.999705357513807,0.032814934572093,7.24520370370363,"IFNA7","3444","P01567"
"EFNB2.ECD_14131.37","~ Study_group + Age + Prednisone",0.0447030928974988,0.999705357513807,0.586160983302835,2027.68759145959,"EFNB2:ECD","1948","P52799"
"HHLA2_14132.21","~ Study_group + Methotrexate",0.868098381246087,0.999705357513807,0.122704310907223,8.19516425120767,"HHLA2","11148","Q9UM44"
"IL.1.sRII_14133.93","~ Study_group + Prednisone + Methotrexate",0.135466878987234,0.999705357513807,0.684545883432077,1688.8153954783,"IL-1 sRII","7850","P27930"
"AMGO2_14134.49","~ Study_group + Aspirin",0.277534011420016,0.999705357513807,-0.0314651346537544,70.4496878306875,"AMGO2","347902","Q86SJ2"
"RXFP1_14135.3","~ Study_group + Prednisone",0.358487266211636,0.999705357513807,0.16140642046681,31.6044382716048,"RXFP1","59350","Q9HBX9"
"C1QR1_14136.234","~ Study_group + Prednisone",0.0176822604508423,0.999705357513807,0.487124668263874,1652.42654320988,"C1QR1","22918","Q9NPY3"
"NRG4_14139.16","~ Study_group + Prednisone + Aspirin",0.928567635118151,0.999705357513807,0.292998945876544,7.74989204097714,"NRG4","145957","Q8WWG1"
"H2B2E_14143.8","~ Study_group + Prednisone + Aspirin",0.110574293850558,0.999705357513807,2.14724074675836,11265.1552537431,"H2B2E","8349","Q16778"
"H2A3_14144.3","~ Study_group + Prednisone",0.38303411776117,0.999705357513807,2.70220430556354,3936.08503086419,"H2A3","92815","Q7L7L0"
"H31_14146.92","~ Study_group + Prednisone",0.447177566372296,0.999705357513807,0.970570120370645,211.426216049383,"H31","8350","P68431"
"UCRP_14148.2","~ Study_group",0.256008249804392,0.999705357513807,0.146275980052319,217.174203703704,"UCRP","9636","P05161"
"IL.1F8_14149.9","~ Study_group + Prednisone + Aspirin",0.649772475424406,0.999705357513807,0.249521028639366,25.0977773837667,"IL-1F8","27177","Q9NZH7"
"IL.1F6_14150.7","~ Study_group + Prednisone + Aspirin",0.00197300326780496,0.999705357513807,1.90754329897018,4049.59661702127,"IL-1F6","27179","Q9UHA7"
"UCRP_14151.4","~ Study_group + Prednisone",0.755128295234221,0.999705357513807,-0.37600870311125,-107.22312962963,"UCRP","9636","P05161"
"Ephrin.A3_14153.8","~ Study_group",0.394400177601775,0.999705357513807,-1.36442018892272,-1469.37024074074,"Ephrin-A3","1944","P52797"
"X14.3.3.protein.beta.alpha_14156.33","~ Study_group + Prednisone",0.0400807390272179,0.999705357513807,-0.896191754135769,-17119.5853209877,"14-3-3 protein beta/alpha","7529","P31946"
"X14.3.3E_14157.21","~ Study_group + Prednisone",0.154248073622929,0.999705357513807,0.436597243028565,516.170586419752,"14-3-3E","7531","P62258"
"Annexin.V_14158.17","~ Study_group",0.906702626926609,0.999705357513807,0.00777886741047778,2.69707407407406,"Annexin V","308","P08758"
"SCP2D_14175.78","~ Study_group + Age + Sex",0.262421524316604,0.999705357513807,-0.223570207403659,-81.2133032259814,"SCP2D","140856","Q9UJQ7"
"CDKN3_14178.18","~ Study_group",0.768603679747202,0.999705357513807,0.0383132971617071,22.6134814814815,"CDKN3","1033","Q16667"
"RFFL_14186.13","~ Study_group + Prednisone + Aspirin",0.940401661106189,0.999705357513807,0.639007150301487,83.7360780141844,"RFFL","117584","Q8WZ73"
"PDCL2_14192.31","~ Study_group + Methotrexate",0.815380359308165,0.999705357513807,0.328845892338131,136.337541062803,"PDCL2","132954","Q8N4E4"
"PRDM1_14197.2","~ Study_group + Age + Prednisone",0.0148684361250545,0.999705357513807,0.356574255752917,202.668527659212,"PRDM1","639","O75626"
"ANXA7_14203.3","~ Study_group + Age + Prednisone + Aspirin",0.00254604694756305,0.999705357513807,-0.751773316423479,-34630.0355525609,"ANXA7","310","P20073"
"FOXJ2_14204.55","~ Study_group",0.304407971307157,0.999705357513807,0.448602826486012,143.334185185186,"FOXJ2","55810","Q9P0K8"
"HEXI2_14205.6","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00162741089897452,0.999705357513807,-0.902777623044094,-406.193058030967,"HEXI2","124790","Q96MH2"
"APBB1.PID.2_14206.28","~ Study_group",0.331429606919914,0.999705357513807,0.194980232437614,20.8109814814815,"APBB1:PID 2","322","O00213"
"RET7_14208.3","~ Study_group + Age + Prednisone + Aspirin",0.0373859068553168,0.999705357513807,0.727623934211837,866.077239773044,"RET7","116362","Q96R05"
"DDX46_14216.35","~ Study_group + Age + Prednisone + Aspirin",0.0334282698844466,0.999705357513807,0.424297404256163,153.948786497035,"DDX46","9879","Q7L014"
"BHMT2_14226.120","~ Study_group + Prednisone + Methotrexate + Aspirin",0.728288151257977,0.999705357513807,1.18784770675717,-320.970074425158,"BHMT2","23743","Q9H2M3"
"MYL6B_14227.21","~ Study_group + Age + Sex",0.212128506337196,0.999705357513807,0.118837844063203,49.8683859109657,"MYL6B","140465","P14649"
"MOCS3_14229.5","~ Study_group + Prednisone + Methotrexate",0.379431355629746,0.999705357513807,0.732575959531378,479.578774142241,"MOCS3","27304","O95396"
"HSP.70_14237.1","~ Study_group",0.0880797266869249,0.999705357513807,0.174343650621986,312.698777777777,"HSP 70","3303","P0DMV8"
"SNX7_14245.195","~ Study_group + Prednisone",0.256557379338697,0.999705357513807,0.207477260821612,32.1694382716049,"SNX7","51375","Q9UNH6"
"DOK2_14246.50","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00266714981396297,0.999705357513807,-1.39329765011544,-2639.77974604265,"DOK2","9046","O60496"
"TRIM1_14249.68","~ Study_group + Prednisone",0.0217459799028352,0.999705357513807,0.209575370645716,52.3457592592594,"TRIM1","11043","Q9UJV3"
"BLMH_14250.115","~ Study_group + Aspirin",0.953798617603484,0.999705357513807,0.205467068827855,-1.89625925925926,"BLMH","642","Q13867"
"PTN4_14254.27","~ Study_group + Methotrexate + Aspirin",0.961208438172714,0.999705357513807,0.448502219756738,17.8953296296303,"PTN4","5775","P29074"
"ARHG8_14260.112","~ Study_group + Prednisone + Methotrexate + Aspirin",0.728563403233216,0.999705357513807,0.341869496723451,15.4725795388052,"ARHG8","10276","Q7Z628"
"SRXN1_14268.4","~ Study_group + Methotrexate",0.953436072764355,0.999705357513807,0.604686848676087,16.0283848631245,"SRXN1","140809","Q9BYN0"
"RAB6B_14271.23","~ Study_group + Age + Prednisone",0.0522077823834233,0.999705357513807,-1.03878868259297,-5641.04027499911,"RAB6B","51560","Q9NRW1"
"PPCE_14273.19","~ Study_group + Age + Prednisone",0.803328344710204,0.999705357513807,-0.378873262898712,-151.212223476486,"PPCE","5550","P48147"
"RAB14_14283.12","~ Study_group",0.609169987502092,0.999705357513807,-0.466122831805352,-1245.12979629629,"RAB14","51552","P61106"
"E2AK4_14284.23","~ Study_group",0.82615009811596,0.999705357513807,-0.0726125066085889,-10.2569444444445,"E2AK4","440275","Q9P2K8"
"NF.ATc1_14286.2","~ Study_group + Prednisone",0.136044744998687,0.999705357513807,0.168215353773457,36.5504567901234,"NF-ATc1","4772","O95644"
"RAB5C_14287.6","~ Study_group + Age + Prednisone + Aspirin",0.00227714279108803,0.999705357513807,-0.660155387625393,-9496.96344060944,"RAB5C","5878","P51148"
"AGAP2_14291.53","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00017905496034284,0.999705357513807,-1.53595438141629,-864.185213147411,"AGAP2","116986","Q99490"
"MBD1_14294.61","~ Study_group + Prednisone",0.47128375766805,0.999705357513807,0.360469190941721,458.07611111111,"MBD1","4152","Q9UIS9"
"HNRH1_14309.8","~ Study_group + Methotrexate + Aspirin",0.997390215272199,0.999705357513807,0.775269223797712,-3.58069259258922,"HNRH1","3187","P31943"
"PPIL2_14314.6","~ Study_group + Prednisone",0.0777939504683136,0.999705357513807,0.400089118347688,136.461222222222,"PPIL2","23759","Q13356"
"VPS29_14318.1","~ Study_group",0.0429560068403006,0.999705357513807,1.051736656241,3847.16548148149,"VPS29","51699","Q9UBQ0"
"CSPG6_14324.52","~ Study_group",0.173663701540803,0.999705357513807,0.351724109566003,2033.8357037037,"CSPG6","9126","Q9UQE7"
"UB2E1_14326.4","~ Study_group + Prednisone",0.380331489490006,0.999705357513807,-0.244593456501994,-733.471962962965,"UB2E1","7324","P51965"
"DIDO1_14329.4","~ Study_group + Prednisone + Aspirin",0.410371904221385,0.999705357513807,0.164347596495752,22.4208156028369,"DIDO1","11083","Q9BTC0"
"DYLT1_14331.262","~ Study_group + Methotrexate",0.889753219710492,0.999705357513807,0.947312950367964,63.8154983896948,"DYLT1","6993","P63172"
"RALA_14332.3","~ Study_group",0.862059014624855,0.999705357513807,0.100780415702689,261.571333333333,"RALA","5898","P11233"
"RECO_14334.3","~ Study_group + Prednisone",0.850267345268817,0.999705357513807,0.198101906623124,4.94661111111093,"RECO","5957","P35243"
"TPPC3_14337.1","~ Study_group",0.653653735532958,0.999705357513807,0.118512147067244,110.115148148148,"TPPC3","27095","O43617"
"FA69C_14341.8","~ Study_group + Aspirin",0.0231335223914213,0.999705357513807,0.336703278791445,237.806981481482,"FA69C","125704","Q0P6D2"
"Myostatin_14583.49","~ Study_group + Methotrexate",0.907474306694956,0.999705357513807,0.0465133351054752,0.832103864734319,"Myostatin","2660","O14793"
"GDF.11_14587.16","~ Study_group + Sex",0.472081474153794,0.999705357513807,-0.279504126441128,-22.4046666666667,"GDF-11","10220","O95390"
"F210A_14593.152","~ Study_group + Methotrexate",0.751800550895706,0.999705357513807,0.73008909035807,352.609809983899,"F210A","125228","Q96ND0"
"SEM6C_14597.5","~ Study_group + Methotrexate",0.743071382934022,0.999705357513807,0.266928475845543,12.9058389694042,"SEM6C","10500","Q9H3T2"
"STAB1_14599.18","~ Study_group + Prednisone",0.0176327419890699,0.999705357513807,0.221335525809039,87.3701913580249,"STAB1","23166","Q9NY15"
"KIAA0040_14603.51","~ Study_group",0.291272159369514,0.999705357513807,0.0735818194667293,154.419222222222,"KIAA0040","9674","Q15053"
"CA130_14614.41","~ Study_group",0.0416540771533761,0.999705357513807,0.41158001362311,1840.77285185185,"CA130","400746","Q5T1S8"
"KRA24_14615.46","~ Study_group + Age",0.072722295282518,0.999705357513807,0.222925881979127,87.9723222058528,"KRA24","730755","Q9BYR9"
"ZN382_14616.16","~ Study_group",0.498863052306121,0.999705357513807,-0.0470265125305532,-2.23081481481479,"ZN382","84911","Q96SR6"
"ECOP_14618.26","~ Study_group + Age + Prednisone",0.30706616808402,0.999705357513807,0.299991464226361,242.802010094742,"ECOP","81552","Q96AW1"
"ZN526_14619.8","~ Study_group",0.645901243838998,0.999705357513807,0.0198267380646193,2.70431481481477,"ZN526","116115","Q8TF50"
"SUMO3_14623.26","~ Study_group + Prednisone",0.0763456002619645,0.999705357513807,-0.559783721068514,-3924.48674074073,"SUMO3","6612","P55854"
"CTCF_14624.51","~ Study_group",0.121316725739057,0.999705357513807,0.164985121332669,54.3494444444445,"CTCF","10664","P49711"
"FBX3_14628.72","~ Study_group + Smoking",0.190470537174677,0.999705357513807,0.936933606609455,1141.46152260486,"FBX3","26273","Q9UK99"
"DUS16_14631.22","~ Study_group",0.467232466952698,0.999705357513807,-0.103474004342447,-41.4621111111112,"DUS16","80824","Q9BY84"
"T185A_14633.26","~ Study_group + Prednisone",0.0734269494510173,0.999705357513807,0.513649235364289,300.714018518517,"T185A","84548","Q8NFB2"
"LSHR_14634.13","~ Study_group",0.339805471449786,0.999705357513807,-1.0208525723724,-191.206148148148,"LSHR","3973","P22888"
"Ribonuclease.UK114_14636.25","~ Study_group + Prednisone",0.766948764512655,0.999705357513807,0.522668303307719,-350.960061728398,"Ribonuclease UK114","10247","P52758"
"GSTA4_14645.253","~ Study_group + Prednisone + Methotrexate + Aspirin",0.14413026791235,0.999705357513807,0.515519391576506,219.193316007998,"GSTA4","2941","O15217"
"DJC17_14655.1","~ Study_group + Prednisone + Aspirin",0.000259857836777821,0.999705357513807,-0.722067635450204,-348.694514578408,"DJC17","55192","Q9NVM6"
"MZF1_14662.6","~ Study_group + Age + Prednisone + Aspirin",0.00282100134146865,0.999705357513807,0.740360052972749,1273.77612319899,"MZF1","7593","P28698"
"RNF8_14663.44","~ Study_group + Prednisone + Methotrexate + Aspirin",0.538678725344147,0.999705357513807,0.575642509966734,-387.204688329694,"RNF8","9025","O76064"
"SKIL_14670.1","~ Study_group",0.0447928083437395,0.999705357513807,-0.313014193431485,-436.779888888889,"SKIL","6498","P12757"
"PACN3_14674.63","~ Study_group",0.299537977311306,0.999705357513807,-0.560718618333661,-103.147388888889,"PACN3","29763","Q9UKS6"
"IF4B_14675.20","~ Study_group + Age + Prednisone + Aspirin",0.018106397709174,0.999705357513807,-0.637213433173086,-7952.31217457016,"IF4B","1975","P23588"
"CAN2_14684.17","~ Study_group + Age + Prednisone",0.532873779555457,0.999705357513807,0.648100558494665,721.091512235143,"CAN2","824","P17655"
"PKB.beta_14685.17","~ Study_group + Methotrexate",0.783317285599584,0.999705357513807,0.531411782960459,163.053925120773,"PKB beta","208","P31751"
"M6PBP_14687.6","~ Study_group",0.823983574999853,0.999705357513807,0.01537423720046,2.77127777777774,"M6PBP","10226","O60664"
"PTN7_14688.6","~ Study_group + Age + Aspirin",0.193898502587867,0.999705357513807,-0.2295812594167,-29.7599472285674,"PTN7","5778","P35236"
"SEC13_14689.3","~ Study_group + Prednisone + Methotrexate + Aspirin",0.919373667166599,0.999705357513807,0.383612755539694,38.7978118127758,"SEC13","6396","P55735"
"ZN276_14692.3","~ Study_group + Prednisone",0.060219104435262,0.999705357513807,1.02125086305217,4106.32780246914,"ZN276","92822","Q8N554"
"TPSB2_14696.45","~ Study_group + Sex",0.301394830876663,0.999705357513807,0.722066135001959,333.893425925926,"TPSB2","64499","P20231"
"EG.VEGF_14703.6","~ Study_group + Prednisone",0.443343439661751,0.999705357513807,0.117453033959898,-14.1887777777778,"EG-VEGF","84432","P58294"
"VEGF.D_14705.1","~ Study_group + Prednisone + Methotrexate",0.13784395723453,0.999705357513807,0.337788395850719,235.498072369916,"VEGF-D","2277","O43915"
"CO8G_14708.59","~ Study_group + Prednisone",0.0284889655234988,0.999705357513807,0.475508156729211,14775.6335555556,"CO8G","733","P07360"
"Cystatin.M_14711.27","~ Study_group + Age + Prednisone",0.274030430575331,0.999705357513807,0.435780390333605,4390.73002507131,"Cystatin M","1474","Q15828"
"Azurocidin_14713.46","~ Study_group + Prednisone",0.799910139751137,0.999705357513807,0.073344783379052,-3.14245061728388,"Azurocidin","566","P20160"
"CRLF1_14747.9","~ Study_group + Prednisone + Aspirin",0.871087013929972,0.999705357513807,0.294621219271505,-27.8626036249021,"CRLF1","9244","O75462"
"RHG05_14748.31","~ Study_group + Prednisone",0.0427651467922308,0.999705357513807,-0.937168948358088,-992.437543209877,"RHG05","394","Q13017"
"Lactoferrin_14755.4","~ Study_group",0.586047736278293,0.999705357513807,-0.0931701599922392,-22.6833148148148,"Lactoferrin","4057","P02788"
"sICAM.2_14756.29","~ Study_group + Prednisone",0.179304404248246,0.999705357513807,0.498366018063808,1574.26320987655,"sICAM-2","3384","P13598"
"FGF.8B_14757.144","~ Study_group",0.203446430183556,0.999705357513807,0.258230731926113,24.9997407407407,"FGF-8B","2253","P55075"
"Cadherin.E_14759.149","~ Study_group + Prednisone",0.545473447599535,0.999705357513807,0.354705589970308,87.401376543207,"Cadherin E","999","P12830"
"IGF.II.Mature_15295.81","~ Study_group + Prednisone + Methotrexate",0.0029956477581481,0.999705357513807,0.820001215742662,13793.0751481482,"IGF-II:Mature","3481","P01344"
"S100A3_15297.3","~ Study_group",0.139659596802399,0.999705357513807,0.0843921837025959,30.5855185185185,"S100A3","6274","P33764"
"NETO1_15298.199","~ Study_group",0.549702622764124,0.999705357513807,-0.244725719489669,-55.7326481481479,"NETO1","81832","Q8TDF5"
"MESD2_15299.102","~ Study_group + Prednisone",0.0672325568195033,0.999705357513807,-0.719567169688031,-3279.70192592593,"MESD2","23184","Q14696"
"CC134_15300.66","~ Study_group + Prednisone",0.0561765324086111,0.999705357513807,-0.543325526753514,-984.764666666669,"CC134","79879","Q9H6E4"
"sperm.protein.10_15301.24","~ Study_group + Age",0.0227725247771302,0.999705357513807,0.198910784610758,44.5065757777739,"sperm protein 10","56","P26436"
"S100A5_15303.63","~ Study_group + Methotrexate",0.187790356919329,0.999705357513807,-0.0991772242531189,-790.230858293074,"S100A5","6276","P33763"
"PAP1_15304.1","~ Study_group",0.0168422573124207,0.999705357513807,0.699533321585174,4931.03,"PAP1","5068","Q06141"
"Secretagogin_15305.7","~ Study_group",0.195635498788168,0.999705357513807,-0.845945110379158,-755.88237037037,"Secretagogin","10590","O76038"
"IgJ_15306.20","~ Study_group + Age + Sex",0.00565187700771757,0.999705357513807,0.180680385592396,57.0567797994909,"IgJ","3512","P01591"
"VWC2_15308.108","~ Study_group + Age",0.0449921156533359,0.999705357513807,0.433972664272161,1382.29248992131,"VWC2","375567","Q2TAL6"
"PRC1_15310.61","~ Study_group + Prednisone",0.18567848009613,0.999705357513807,0.337987883210951,105.999166666666,"PRC1","9055","O43663"
"AGO1_15312.14","~ Study_group + Prednisone",0.00722545168673999,0.999705357513807,-0.9188660467268,-1861.52590123457,"AGO1","26523","Q9UL18"
"MD2L1_15313.28","~ Study_group",0.560008151246484,0.999705357513807,-0.360101263632704,-332.056462962962,"MD2L1","4085","Q13257"
"CLIC4_15314.49","~ Study_group + Prednisone",0.0515037633134454,0.999705357513807,-0.856049468516294,-8204.75439506173,"CLIC4","25932","Q9Y696"
"CUTC_15315.64","~ Study_group",0.0164269413956513,0.999705357513807,0.358654577489452,230.926981481481,"CUTC","51076","Q9NTM9"
"TXN4B_15316.262","~ Study_group + Age + Prednisone",0.237589780939525,0.999705357513807,-0.840246897783612,-1418.63565164737,"TXN4B","54957","Q9NX01"
"Calpactin.I.light.chain_15318.75","~ Study_group + Prednisone + Aspirin",0.0183645178780413,0.999705357513807,0.379528486608789,435.734115051221,"Calpactin I light chain","6281","P60903"
"CCNA1_15319.226","~ Study_group",0.203461976571981,0.999705357513807,0.360034933800445,159.274574074074,"CCNA1","8900","P78396"
"CPLX2_15321.8","~ Study_group",0.542776995432982,0.999705357513807,0.080688564904774,44.5250555555552,"CPLX2","10814","Q6PUV4"
"CRADD_15322.35","~ Study_group + Prednisone",0.124843407047388,0.999705357513807,-0.351501859905681,-454.655827160493,"CRADD","8738","P78560"
"AGO3_15323.112","~ Study_group + Prednisone + Methotrexate + Aspirin",0.000339247958390275,0.999705357513807,-0.752446103967884,-773.200897589718,"AGO3","192669","Q9H9G7"
"Ferritin.light.chain_15324.58","~ Study_group + Age + Sex + Prednisone",0.583914084915303,0.999705357513807,0.872340081727664,1614.14059613276,"Ferritin light chain","2512","P02792"
"NEUM_15325.14","~ Study_group + Age + Prednisone",0.0324064221718872,0.999705357513807,-1.12176391772261,-7526.29457767482,"NEUM","2596","P17677"
"GBP1_15326.64","~ Study_group + Prednisone",0.108878184083052,0.999705357513807,0.608479880590179,4892.16997530863,"GBP1","2633","P32455"
"MAPIP_15329.167","~ Study_group",0.277796505423057,0.999705357513807,0.0692915378656895,39.2680185185183,"MAPIP","28956","Q9Y2Q5"
"RBBP4_15331.47","~ Study_group + Prednisone",0.0430225320585172,0.999705357513807,0.789627980318625,915.617876543208,"RBBP4","5928","Q09028"
"SDF2_15333.11","~ Study_group",0.371996640262114,0.999705357513807,-0.153390744601826,-52.4810185185185,"SDF2","6388","Q99470"
"SELM_15336.7","~ Study_group + Age + Prednisone",0.00420304671539554,0.999705357513807,0.755527049406579,6240.74645099772,"SELM","140606","Q8WWX9"
"COF2_15339.32","~ Study_group + Age + Prednisone + Aspirin",0.776135286760242,0.999705357513807,0.862820652455294,46.01673947841,"COF2","1073","Q9Y281"
"Kininogen..HMW..Two.Chain_15343.337","~ Study_group",0.0768804441549006,0.999705357513807,0.353083499321565,873.620314814814,"Kininogen, HMW, Two Chain","3827","P01042"
"IFN.g_15346.31","~ Study_group",0.381015554148722,0.999705357513807,0.193970816461042,60.3200370370369,"IFN-g","3458","P01579"
"Hemopexin_15347.12","~ Study_group",0.374572863340824,0.999705357513807,-0.0160424508140917,-2236.69381481472,"Hemopexin","3263","P02790"
"X7B2_15358.28","~ Study_group + Prednisone",0.0543781362250894,0.999705357513807,1.10136552593011,4866.65048148147,"7B2","6447","P05408"
"ANKR1_15361.37","~ Study_group + Age + Prednisone",0.0421414702198218,0.999705357513807,0.164362837283306,64.1784696039967,"ANKR1","27063","Q15327"
"Apo.A.V_15363.32","~ Study_group + Prednisone + Aspirin",0.015379245636889,0.999705357513807,1.2034601941385,11605.6511946414,"Apo A-V","116519","Q6Q788"
"Apo.C.I_15364.101","~ Study_group + Prednisone",0.0762099586462679,0.999705357513807,-0.0963350331970015,-9071.58017283945,"Apo C-I","341","P02654"
"BAI3_15365.41","~ Study_group + Prednisone",0.913406914059122,0.999705357513807,0.590282328682521,19.1701481481479,"BAI3","577","O60242"
"LPLC1_15367.38","~ Study_group + Aspirin",0.268300673954231,0.999705357513807,0.572210617430048,2872.06603174603,"LPLC1","92747","Q8TDL5"
"BMPER_15368.3","~ Study_group + Age + Prednisone",0.111994537037288,0.999705357513807,0.287869851887865,214.948985023674,"BMPER","168667","Q8N8U9"
"BOLA1_15370.5","~ Study_group + Prednisone",0.00630679383566156,0.999705357513807,-0.540060221174809,-418.098388888888,"BOLA1","51027","Q9Y3E2"
"BRD2_15372.43","~ Study_group",0.692057553217866,0.999705357513807,0.0362441324458176,11.6473148148148,"BRD2","6046","P25440"
"CA11.protein_15374.15","~ Study_group + Prednisone + Aspirin",0.0474122056373753,0.999705357513807,0.379216388705455,441.682128841608,"CA11 protein","56287","Q9NS71"
"Carboxypeptidase.B1_15375.49","~ Study_group + Prednisone",0.709506661422158,0.999705357513807,0.452840515147833,202.753722222223,"Carboxypeptidase B1","1360","P15086"
"CATE_15376.134","~ Study_group + Aspirin",0.915859221460832,0.999705357513807,0.148575068479153,-10.4326137566133,"CATE","1510","P14091"
"Discoidin.domain.receptor.2_15381.45","~ Study_group + Age + Prednisone",0.996629236466805,0.999705357513807,0.232717185237091,0.256617216765956,"Discoidin domain receptor 2","4921","Q16832"
"Endothelin.3_15383.200","~ Study_group + Prednisone + Methotrexate + Aspirin",0.886548388903617,0.999705357513807,0.296874362391329,12.3462694687407,"Endothelin 3","1908","P14138"
"KLOTHO_15384.15","~ Study_group + Prednisone",0.371850199589555,0.999705357513807,0.410844305574935,385.510969135804,"KLOTHO","9365","Q9UEF7"
"FABP2_15385.116","~ Study_group",0.0624872875632834,0.999705357513807,0.276679216103123,308.099703703704,"FABP2","2169","P12104"
"FABPA_15386.7","~ Study_group + Age + Prednisone + Aspirin",0.0457497401277168,0.999705357513807,0.890842622631778,16495.9864366498,"FABPA","2167","P15090"
"Neuropilin.2_15387.44","~ Study_group + Age + Prednisone",0.00540772465776273,0.999705357513807,0.75696666319874,9874.13634578923,"Neuropilin-2","8828","O60462"
"FcRIIIa_15388.24","~ Study_group + Methotrexate",0.0697912080988893,0.999705357513807,1.06881671980494,2939.50551932367,"FcRIIIa","2214","P08637"
"FRDA_15389.1","~ Study_group",0.2422581603265,0.999705357513807,0.713082379078848,224.187018518519,"FRDA","2395","Q16595"
"Galanin_15390.3","~ Study_group + Prednisone",0.226661756534562,0.999705357513807,0.30484489827431,172.855709876542,"Galanin","51083","P22466"
"GAS.6_15391.114","~ Study_group",0.228987445566997,0.999705357513807,0.984806504206952,1051.97581481481,"GAS-6","2621","Q14393"
"UNC5B_15394.79","~ Study_group + Age + Prednisone",0.0331922116393015,0.999705357513807,0.686982430392909,3435.32323810332,"UNC5B","219699","Q8IZJ1"
"GST.M1.1_15395.15","~ Study_group + Aspirin",0.513671101747107,0.999705357513807,0.316663565428747,89.1323280423278,"GST M1-1","2944","P09488"
"HERV1_15398.2","~ Study_group",0.752791927086682,0.999705357513807,0.177700888834176,174.90909259259,"HERV1","2671","P55789"
"ID.1_15402.2","~ Study_group",0.64522587872514,0.999705357513807,-0.155928959087997,-117.733592592593,"ID-1","3397","P41134"
"ID2_15403.53","~ Study_group + Prednisone",0.805664652325661,0.999705357513807,0.230764342880802,-26.387574074074,"ID2","3398","Q02363"
"IFN21_15404.3","~ Study_group + Methotrexate",0.4050820798742,0.999705357513807,1.9058855035063,385.294901771337,"IFN21","3452","P01568"
"IFNA4_15405.23","~ Study_group",0.890043880345197,0.999705357513807,-0.0214195267238839,-4.52801851851849,"IFNA4","3441","P05014"
"KIAP_15412.40","~ Study_group + Prednisone + Aspirin",0.609412086743102,0.999705357513807,0.386993781164937,-36.7690066981881,"KIAP","79444","Q96CA5"
"LCAT_15413.3","~ Study_group",0.452839013191616,0.999705357513807,-0.0475065962077669,-15.7750555555556,"LCAT","3931","P04180"
"LDHA_15414.316","~ Study_group + Methotrexate + Aspirin",0.201475787767937,0.999705357513807,-0.0738566050899083,3226.49525555555,"LDHA","3939","P00338"
"LYG2_15416.54","~ Study_group + Methotrexate",0.602842008342226,0.999705357513807,0.881484895954894,404.096691626411,"LYG2","254773","Q86SG7"
"Maspin_15417.3","~ Study_group",0.855397283470705,0.999705357513807,0.0208628214282639,5.26333333333326,"Maspin","5268","P36952"
