"Protein","Adjusted_linear_model","linear_modeling_pvalue","adjusted_pvalues","fold_change","coefficient","Target","Entrez","Uniprot"
"QOR_13983.27","~ Study_group",0.404227978590254,0.999950880216876,0.346385471530108,-788.72448148148,"QOR","1429","Q08257"
"DDX25_13984.23","~ Study_group + Prednisone + Aspirin",0.893052425023406,0.999950880216876,0.378333699539189,-9.30608179743672,"DDX25","29118","Q9UHL0"
"SMUF2_13985.12","~ Study_group + Prednisone + Aspirin",0.686647205481144,0.999950880216876,0.650094104822051,106.15385246621,"SMUF2","64750","Q9HAU4"
"LANC1_13986.6","~ Study_group + Age + Prednisone + Aspirin",0.0092735596849286,0.999950880216876,-1.04932266003958,962.697857277406,"LANC1","10314","O43813"
"NMRL1_13988.67","~ Study_group",0.26854477116252,0.999950880216876,-0.346297980799529,429.323166666667,"NMRL1","57407","Q9HBL8"
"pyruvate.carboxylase_13990.1","~ Study_group",0.18516934319092,0.999950880216876,-0.36198742168631,158.25975925926,"pyruvate carboxylase","5091","P11498"
"IF4G3_13991.47","~ Study_group + Methotrexate",0.517786024774003,0.999950880216876,0.515955805497707,-348.781200000002,"IF4G3","8672","O43432"
"NSF_13992.12","~ Study_group + Prednisone + Aspirin",0.00605683542635122,0.999950880216876,-0.379721265017151,501.235597156396,"NSF","4905","P46459"
"E41L1_13993.20","~ Study_group + Aspirin",0.0236011730602462,0.999950880216876,-0.445871575199808,3685.37614814815,"E41L1","2036","Q9H4G0"
"FBRL_13994.1","~ Study_group + Prednisone + Aspirin",0.0404460313917592,0.999950880216876,0.677639524348062,-871.774068281551,"FBRL","2091","P22087"
"COAC_13996.16","~ Study_group",0.360846302553825,0.999950880216876,-0.236810034978411,155.371740740741,"COAC","60490","Q96CD2"
"PURA1_13998.26","~ Study_group",0.0123430212656576,0.999950880216876,-0.382600125098189,198.731592592593,"PURA1","122622","Q8N142"
"DOCK9_14002.18","~ Study_group + Prednisone + Aspirin",0.986125343400817,0.999950880216876,0.134551249077679,0.536889591012722,"DOCK9","23348","Q9BZ29"
"CHD7_14005.2","~ Study_group",0.151085804117519,0.999950880216876,0.115245004333033,-31.0155185185184,"CHD7","55636","Q9P2D1"
"GNMT_14006.36","~ Study_group + Prednisone",0.820252569049047,0.999950880216876,0.307115832583393,-52.5959583333328,"GNMT","27232","Q14749"
"PAPS1_14007.22","~ Study_group + Prednisone + Methotrexate + Aspirin",0.00260584034907694,0.999950880216876,-0.835617476892429,769.992844195464,"PAPS1","9061","O43252"
"DCP1A_14008.22","~ Study_group + Prednisone + Aspirin",0.640852038183064,0.999950880216876,0.183891022489422,36.9694689310168,"DCP1A","55802","Q9NPI6"
"TNFAIP3_14009.65","~ Study_group",0.484111746568912,0.999950880216876,1.06049626947011,-1630.56314814815,"TNFAIP3","7128","P21580"
"S100A11_14011.17","~ Study_group + Prednisone + Aspirin",0.372253271345626,0.999950880216876,0.497806112550758,-356.22161400737,"S100A11","6282","P31949"
"LGP2_14012.17","~ Study_group",0.297451131675462,0.999950880216876,0.0592972520431072,-38.0792592592591,"LGP2","79132","Q96C10"
"TANK_14013.11","~ Study_group + Prednisone + Aspirin",0.783415305420386,0.999950880216876,-1.07217461859926,300.68351886958,"TANK","10010","Q92844"
"EVPL_14019.73","~ Study_group + Aspirin",0.557967315098472,0.999950880216876,0.615885735870965,-144.509231481482,"EVPL","2125","Q92817"
"MED4_14021.81","~ Study_group + Prednisone + Aspirin",0.308551827072163,0.999950880216876,0.357973968068406,240.260444093384,"MED4","29079","Q9NPJ6"
"IL.17B_14022.17","~ Study_group",0.353344046107162,0.999950880216876,-0.557381233012153,190.92025925926,"IL-17B","27190","Q9UHF5"
"BSP_14023.84","~ Study_group + Prednisone + Methotrexate + Aspirin",0.219641781834055,0.999950880216876,1.31784628175813,-1075.2392562898,"BSP","3381","P21815"
"EDA_14024.196","~ Study_group",0.995248519781482,0.999950880216876,-0.00211581456112831,1.99431481481416,"EDA","1896","Q92838"
"X4.1BB_14025.18","~ Study_group",0.42974610629725,0.999950880216876,0.0290115799026134,-9.10188888888888,"4-1BB","3604","Q07011"
"IL.17F_14026.24","~ Study_group",0.755338724350483,0.999950880216876,0.120213631399537,-81.3397222222222,"IL-17F","112744","Q96PD4"
"P3C2A_14028.22","~ Study_group + Prednisone + Aspirin",0.00512973833236424,0.999950880216876,0.478929983123654,-1001.85607231876,"P3C2A","5286","O00443"
"CSN2_14029.42","~ Study_group + Prednisone + Aspirin",0.89545769021674,0.999950880216876,0.350830413194236,-50.7522521502533,"CSN2","9318","P61201"
"OX40.Ligand_14030.21","~ Study_group + Prednisone",0.117928368583383,0.999950880216876,0.288720344258873,-97.3958657407404,"OX40 Ligand","7292","P23510"
"FGF7_14031.18","~ Study_group",0.588454373021303,0.999950880216876,0.15211490032501,-37.8275185185188,"FGF7","2252","P21781"
"VEGF121_14032.2","~ Study_group",0.275649898067919,0.999950880216876,-0.150608198216012,86.8678333333336,"VEGF121","7422","P15692"
"GA733.1.protein_14034.22","~ Study_group + Prednisone + Aspirin",0.804926327403926,0.999950880216876,0.356144006359261,29.51464498859,"GA733-1 protein","4070","P09758"
"TIAM1_14035.13","~ Study_group",0.46776957362432,0.999950880216876,0.0448723823797089,-8.21779629629631,"TIAM1","7074","Q13009"
"MPDZ_14036.116","~ Study_group",0.32325459556022,0.999950880216876,2.02781172315386,-591.323537037037,"MPDZ","8777","O75970"
"RANB3_14037.18","~ Study_group",0.0142709702627691,0.999950880216876,-0.27387758466194,374.255296296297,"RANB3","8498","Q9H6Z4"
"CYTF_14038.130","~ Study_group + Prednisone",0.221851469178381,0.999950880216876,0.986948547086378,-8243.47621296293,"CYTF","8530","O76096"
"kallikrein.5_14039.33","~ Study_group + Age",0.483933243942641,0.999950880216876,-0.0977870560711534,31.7311337153503,"kallikrein 5","25818","Q9Y337"
"Granzyme.B_14041.13","~ Study_group",0.353712090591311,0.999950880216876,0.0550222036344958,-23.607037037037,"Granzyme B","3002","P10144"
"SARP.2_14042.11","~ Study_group + Age",0.242634182091641,0.999950880216876,0.248517665560818,-864.459168666531,"SARP-2","6422","Q8N474"
"EEA1_14043.12","~ Study_group",0.535204865130375,0.999950880216876,-0.322644781034017,317.712703703705,"EEA1","8411","Q15075"
"NCOA2_14045.12","~ Study_group + Prednisone",0.292428556118421,0.999950880216876,0.448294873567163,-162.792861111111,"NCOA2","10499","Q15596"
"BDNF_14047.78","~ Study_group",0.105738117770799,0.999950880216876,-0.372163502149637,1914.40459259259,"BDNF","627","P23560"
"IL.1.R.AcP_14048.7","~ Study_group",0.695855237865916,0.999950880216876,0.0522115343706972,-105.086055555555,"IL-1 R AcP","3556","Q9NPH3"
"IL.7_14049.17","~ Study_group",0.26446397474563,0.999950880216876,-0.0793471034902813,27.157703703704,"IL-7","3574","P13232"
"Ephrin.A4_14050.61","~ Study_group + Prednisone + Aspirin",0.0140386218140579,0.999950880216876,0.479698066789515,-593.18702431104,"Ephrin-A4","1945","P52798"
"FOXC2_14051.54","~ Study_group",0.699192382014156,0.999950880216876,-0.209063179593171,50.2022407407406,"FOXC2","2303","Q99958"
"UN13A_14052.26","~ Study_group + Prednisone",0.856628364310887,0.999950880216876,0.204373340327416,-7.19388888888863,"UN13A","23025","Q9UPW8"
"IL.15.Ra_14054.17","~ Study_group + Age + Prednisone + Aspirin",0.0780251492477794,0.999950880216876,0.899020360551417,-4403.16123512948,"IL-15 Ra","3601","Q13261"
"Glycoprotein.hormones.a.chain_14056.4","~ Study_group",0.318433160228357,0.999950880216876,0.136887173910364,-93.7645925925929,"Glycoprotein hormones a-chain","1081","P01215"
"TNFSF15_14057.68","~ Study_group + Prednisone",0.0179392067985212,0.999950880216876,0.465340396959765,-692.936620370367,"TNFSF15","9966","O95150"
"NCF4_14060.67","~ Study_group + Prednisone",0.679441533975946,0.999950880216876,0.403930821965311,-72.9508657407394,"NCF4","4689","Q15080"
"sRANKL_14061.48","~ Study_group",0.587247453063279,0.999950880216876,0.121542944921207,-94.2446666666669,"sRANKL","8600","O14788"
"OSM_14063.17","~ Study_group",0.399325660950775,0.999950880216876,0.198177918048867,-91.7801851851851,"OSM","5008","P13725"
"PGRP.S_14064.21","~ Study_group",0.74410976500199,0.999950880216876,0.0146391585173598,-3.09175925925925,"PGRP-S","8993","O75594"
"CD5.CD_14065.11","~ Study_group",0.300444454882589,0.999950880216876,0.14747974221819,-26.8194444444445,"CD5:CD","921","P06127"
"MAGI2_14066.49","~ Study_group + Prednisone",0.260039424622448,0.999950880216876,-0.600719303059769,136.749925925926,"MAGI2","9863","Q86UL8"
"PKP2_14067.6","~ Study_group + Prednisone",0.200185539313074,0.999950880216876,-0.848547987732189,668.498111111111,"PKP2","5318","Q99959"
"TECK_14068.29","~ Study_group + Prednisone + Aspirin",0.930672769977253,0.999950880216876,0.542193470554242,-52.729233543971,"TECK","6370","O15444"
"Carbonic.Anhydrase.IV_14069.61","~ Study_group",0.067530352758596,0.999950880216876,0.341019244049081,-240.111740740741,"Carbonic Anhydrase IV","762","P22748"
"ITSN1_14070.56","~ Study_group",0.443828218864579,0.999950880216876,0.0507450889126728,-45.7592592592596,"ITSN1","6453","Q15811"
"TCTP_14072.9","~ Study_group + Prednisone + Methotrexate + Aspirin",0.786986560246699,0.999950880216876,0.946505327364231,-185.740224895434,"TCTP","7178","P13693"
"Hemopexin_14073.31","~ Study_group",0.66411730806691,0.999950880216876,0.00927672318128971,-1259.52981481468,"Hemopexin","3263","P02790"
"SHC2_14074.2","~ Study_group",0.132881017486904,0.999950880216876,0.554952796711465,-115.410574074074,"SHC2","25759","P98077"
"Cystatin.S_14076.74","~ Study_group",0.57583589293002,0.999950880216876,0.136453944664688,-46.3201666666666,"Cystatin-S","1472","P01036"
"Ficolin.3_14077.6","~ Study_group + Prednisone + Methotrexate + Aspirin",0.192483297753323,0.999950880216876,0.379622004920165,-348.376725233993,"Ficolin-3","8547","O75636"
"Lymphotactin_14078.69","~ Study_group",0.0237806703320064,0.999950880216876,0.384263378340427,-689.653962962962,"Lymphotactin","6375","P47992"
"IL.18.Ra_14079.14","~ Study_group + Prednisone + Methotrexate + Aspirin",0.0230324040687522,0.999950880216876,0.810544752630438,-1166.51630741587,"IL-18 Ra","8809","Q13478"
"ULBP.1_14081.5","~ Study_group",0.132924601044171,0.999950880216876,0.0866354322910665,-22.9357407407407,"ULBP-1","80329","Q9BZM6"
"TLN2_14082.56","~ Study_group + Prednisone",0.166043093163398,0.999950880216876,-0.644733869859175,679.641537037038,"TLN2","83660","Q9Y4G6"
"SPS1_14083.25","~ Study_group + Prednisone",0.0210092543241193,0.999950880216876,-0.318647928802022,3110.61830555555,"SPS1","22929","P49903"
"IL.13_14085.28","~ Study_group",0.627502070689154,0.999950880216876,-0.164823331223615,119.300222222223,"IL-13","3596","P35225"
"ASM3A_14086.11","~ Study_group",0.154431680423789,0.999950880216876,-0.228055839555907,49.140574074074,"ASM3A","10924","Q92484"
"IGFBP.6_14088.38","~ Study_group + Age + Prednisone",0.027078066606851,0.999950880216876,0.363992810918351,-15668.9760293938,"IGFBP-6","3489","P24592"
"DEFI6_14090.23","~ Study_group",0.302153802882275,0.999950880216876,-0.368892257622005,719.316537037036,"DEFI6","50619","Q9H4E7"
"Carbonyl.reductase.3_14091.42","~ Study_group + Prednisone + Aspirin",0.0023706439314909,0.999950880216876,-0.58593960616523,737.18831060207,"Carbonyl reductase 3","874","O75828"
"Flt3.ligand_14093.10","~ Study_group + Age + Prednisone",0.491456339930299,0.999950880216876,0.19587713402626,-51.631420910687,"Flt3 ligand","2323","P49771"
"HB.EGF_14094.29","~ Study_group + Age",0.246282419173202,0.999950880216876,-0.237798983443003,444.820496889679,"HB-EGF","1839","Q99075"
"NKG2D_14095.1","~ Study_group",0.740376584244918,0.999950880216876,-0.0744914413444022,17.1445555555554,"NKG2D","100528032","P26718"
"ST4S6_14097.86","~ Study_group + Prednisone",0.000373019055189673,0.999950880216876,0.438451319658223,-550.280879629628,"ST4S6","51363","Q7LFX5"
"SYCC_14098.28","~ Study_group + Prednisone",0.383020429575295,0.999950880216876,-0.242814943315706,480.128833333331,"SYCC","833","P49589"
"PSA4_14099.20","~ Study_group",0.802845891595595,0.999950880216876,-0.0155215202388622,4.6826481481482,"PSA4","5685","P25789"
"C1QC_14100.63","~ Study_group",0.397695777947522,0.999950880216876,-0.100387186131164,67.3199444444449,"C1QC","714","P02747"
"CNTFR.alpha_14101.2","~ Study_group + Age",0.0194247756191401,0.999950880216876,0.179113387592505,-69.7894650334243,"CNTFR alpha","1271","P26992"
"Granulysin_14102.6","~ Study_group + Prednisone",0.459590302276924,0.999950880216876,0.332863411555111,-160.785703703703,"Granulysin","10578","P22749"
"TPSG1_14103.12","~ Study_group + Prednisone + Aspirin",0.123409333933216,0.999950880216876,0.426757390304128,-186.057153326313,"TPSG1","25823","Q9NRR2"
"TRIL.CD_14104.1","~ Study_group + Prednisone + Aspirin",0.160638754926031,0.999950880216876,0.203505649144564,-73.0622581183081,"TRIL:CD","9865","Q7L0X0"
"Kallistatin_14105.5","~ Study_group + Prednisone",0.159058708285435,0.999950880216876,0.298899317145945,-6200.02922222223,"Kallistatin","5267","P29622"
"GDP.GTP.exchange.protein_14106.46","~ Study_group + Prednisone + Aspirin",0.00432545811462606,0.999950880216876,-0.39569873730124,226.760789099526,"GDP/GTP exchange protein","5910","P52306"
"MTHFS_14107.1","~ Study_group + Prednisone + Aspirin",0.136383953334888,0.999950880216876,-0.827562916976686,5893.94689011761,"MTHFS","10588","P49914"
"TGF.b1_14108.15","~ Study_group",0.0964043140520342,0.999950880216876,0.0921095127019195,-209.821092592592,"TGF-b1","7040","P01137"
"MIP.5_14109.15","~ Study_group + Age + Prednisone + Aspirin",0.0360210685058878,0.999950880216876,0.587731491847109,-386.035467757466,"MIP-5","6359","Q16663"
"ON_14110.200","~ Study_group",0.424624433723486,0.999950880216876,-0.0560527016688023,151.535814814815,"ON","6678","P09486"
"TSP2_14111.15","~ Study_group",0.226334691445184,0.999950880216876,0.415860224301017,-122.435407407408,"TSP2","7058","P35442"
"RELT_14112.40","~ Study_group + Prednisone + Aspirin",0.0468654735369571,0.999950880216876,0.383333759994172,-157.638306828155,"RELT","84957","Q969Z4"
"PIANP_14114.18","~ Study_group + Age",0.0112577944374659,0.999950880216876,0.348160023992963,-346.906567628633,"PIANP","196500","Q8IYJ0"
"Adrenomedullin_14115.34","~ Study_group + Prednisone + Methotrexate",0.78940900993593,0.999950880216876,0.262571986240027,-62.2954627092844,"Adrenomedullin","133","P35318"
"S100A4_14116.129","~ Study_group",0.683533190863013,0.999950880216876,-0.0791410052093558,87.3701666666664,"S100A4","6275","P26447"
"RNF43_14120.2","~ Study_group + Prednisone",0.318032273498686,0.999950880216876,0.257396096647221,-128.547550925927,"RNF43","54894","Q68DV7"
"TRAIL.R4_14121.24","~ Study_group + Prednisone + Aspirin",0.00030939875472884,0.999950880216876,0.391847595183135,-303.320124012637,"TRAIL R4","8793","Q9UBN6"
"ZNRF3_14122.132","~ Study_group + Prednisone",0.137207958495737,0.999950880216876,0.221741907853523,-91.6051666666667,"ZNRF3","84133","Q9ULT6"
"GI24.ECD_14123.34","~ Study_group + Prednisone + Methotrexate + Aspirin",0.69289218521865,0.999950880216876,-0.192408430462863,-181.576179041732,"GI24:ECD","64115","Q9H7M9"
"Ephrin.A2_14124.6","~ Study_group + Prednisone",0.0699722179855061,0.999950880216876,0.404385340528882,-700.112976851852,"Ephrin-A2","1943","O43921"
"ApoM_14125.5","~ Study_group + Prednisone",0.327941160887299,0.999950880216876,0.218876923310149,-51.9798240740736,"ApoM","55937","O95445"
"IFN.b_14127.240","~ Study_group",0.245557778768653,0.999950880216876,-0.48735462619458,208.699481481482,"IFN-b","3456","P01574"
"IFN10_14128.121","~ Study_group",0.402791238921116,0.999950880216876,0.307042539623832,-62.417037037037,"IFN10","3446","P01566"
"IFNA7_14129.1","~ Study_group",0.952420008884206,0.999950880216876,0.0112281511240221,-2.46053703703706,"IFNA7","3444","P01567"
"EFNB2.ECD_14131.37","~ Study_group + Age + Prednisone + Aspirin",0.0166778601948059,0.999950880216876,0.637123436435466,-2850.46738816224,"EFNB2:ECD","1948","P52799"
"HHLA2_14132.21","~ Study_group",0.187651076604254,0.999950880216876,-0.0822436912039611,26.3159444444446,"HHLA2","11148","Q9UM44"
"IL.1.sRII_14133.93","~ Study_group + Prednisone + Aspirin",0.0705658140043181,0.999950880216876,0.787528820170105,-2575.01845374759,"IL-1 sRII","7850","P27930"
"AMGO2_14134.49","~ Study_group + Aspirin",0.174100329708469,0.999950880216876,-0.0524476765971122,-106.026037037036,"AMGO2","347902","Q86SJ2"
"RXFP1_14135.3","~ Study_group + Prednisone",0.538434239049943,0.999950880216876,0.146622132795109,-19.1347777777776,"RXFP1","59350","Q9HBX9"
"C1QR1_14136.234","~ Study_group + Prednisone + Aspirin",0.085307985185767,0.999950880216876,0.410104803500219,-1237.2176742145,"C1QR1","22918","Q9NPY3"
"NRG4_14139.16","~ Study_group + Prednisone + Aspirin",0.947679322623637,0.999950880216876,0.326042824113815,5.30827470598599,"NRG4","145957","Q8WWG1"
"H2B2E_14143.8","~ Study_group + Prednisone + Aspirin",0.570110154172202,0.999950880216876,2.38908906772445,-4403.44114902575,"H2B2E","8349","Q16778"
"H2A3_14144.3","~ Study_group + Prednisone + Aspirin",0.979143215357803,0.999950880216876,2.9049850121696,-132.140642882194,"H2A3","92815","Q7L7L0"
"H31_14146.92","~ Study_group + Prednisone + Methotrexate + Aspirin",0.864970045157959,0.999950880216876,1.14716981773519,76.0504576235942,"H31","8350","P68431"
"UCRP_14148.2","~ Study_group",0.335418609819401,0.999950880216876,0.0873874626116433,-127.086999999999,"UCRP","9636","P05161"
"IL.1F8_14149.9","~ Study_group + Prednisone + Aspirin",0.932244450204215,0.999950880216876,0.316965762162884,9.0536938739694,"IL-1F8","27177","Q9NZH7"
"IL.1F6_14150.7","~ Study_group + Prednisone + Aspirin",0.232936441858862,0.999950880216876,2.05339340208843,-2378.21558864314,"IL-1F6","27179","Q9UHA7"
"UCRP_14151.4","~ Study_group + Prednisone",0.0746013401927954,0.999950880216876,-0.467984546958394,504.980027777778,"UCRP","9636","P05161"
"Ephrin.A3_14153.8","~ Study_group",0.428994293153032,0.999950880216876,-1.21741148631735,1369.27601851852,"Ephrin-A3","1944","P52797"
"X14.3.3.protein.beta.alpha_14156.33","~ Study_group + Prednisone + Aspirin",0.0671729316639109,0.999950880216876,-0.990123748523236,16226.9176587678,"14-3-3 protein beta/alpha","7529","P31946"
"X14.3.3E_14157.21","~ Study_group + Prednisone + Aspirin",0.753299170300902,0.999950880216876,0.437231593030003,-132.189505441461,"14-3-3E","7531","P62258"
"Annexin.V_14158.17","~ Study_group",0.903655049370793,0.999950880216876,0.00743370828868783,-2.57709259259265,"Annexin V","308","P08758"
"SCP2D_14175.78","~ Study_group + Age + Sex",0.0951408097782352,0.999950880216876,-0.343237580101838,109.728482947584,"SCP2D","140856","Q9UJQ7"
"CDKN3_14178.18","~ Study_group",0.879825319724927,0.999950880216876,0.0196106727974079,-11.4996851851851,"CDKN3","1033","Q16667"
"RFFL_14186.13","~ Study_group",0.00808625677929664,0.999950880216876,0.539545480012168,-1378.87546296296,"RFFL","117584","Q8WZ73"
"PDCL2_14192.31","~ Study_group",0.44184461208552,0.999950880216876,0.104381600124539,-182.766259259258,"PDCL2","132954","Q8N4E4"
"PRDM1_14197.2","~ Study_group + Prednisone",0.245538687440725,0.999950880216876,0.238655456546772,-95.2927361111112,"PRDM1","639","O75626"
"ANXA7_14203.3","~ Study_group + Prednisone + Aspirin",0.00788562590993034,0.999950880216876,-0.754792929997798,30078.7843680885,"ANXA7","310","P20073"
"FOXJ2_14204.55","~ Study_group",0.390207646212005,0.999950880216876,0.385708049491896,-120.454851851852,"FOXJ2","55810","Q9P0K8"
"HEXI2_14205.6","~ Study_group + Prednisone + Aspirin",0.000851956345574598,0.999950880216876,-0.970322265773362,439.703892575039,"HEXI2","124790","Q96MH2"
"APBB1.PID.2_14206.28","~ Study_group",0.316375082711079,0.999950880216876,0.181790346355989,-19.3127592592593,"APBB1:PID 2","322","O00213"
"RET7_14208.3","~ Study_group + Age + Prednisone + Aspirin",0.0191701690717055,0.999950880216876,0.70272296151679,-788.960140176536,"RET7","116362","Q96R05"
"DDX46_14216.35","~ Study_group + Prednisone",0.0013117935773459,0.999950880216876,0.327405456627154,-158.139115740741,"DDX46","9879","Q7L014"
"BHMT2_14226.120","~ Study_group + Methotrexate + Aspirin",0.814779664452767,0.999950880216876,0.782221006744321,142.883931481482,"BHMT2","23743","Q9H2M3"
"MYL6B_14227.21","~ Study_group + Age + Sex",0.181889647519495,0.999950880216876,0.111680102744079,-48.6923479350034,"MYL6B","140465","P14649"
"MOCS3_14229.5","~ Study_group + Prednisone + Aspirin",0.0413016694804405,0.999950880216876,0.52729269229283,-724.988158680009,"MOCS3","27304","O95396"
"HSP.70_14237.1","~ Study_group + Prednisone",0.4778120714744,0.999950880216876,0.295151493945034,-226.560449074071,"HSP 70","3303","P0DMV8"
"SNX7_14245.195","~ Study_group",0.216402179673246,0.999950880216876,0.103090382161206,-21.6511296296297,"SNX7","51375","Q9UNH6"
"DOK2_14246.50","~ Study_group + Prednisone + Aspirin",0.00309319272305938,0.999950880216876,-1.50206242744509,2558.8010994383,"DOK2","9046","O60496"
"TRIM1_14249.68","~ Study_group + Prednisone",0.0958870269032906,0.999950880216876,0.126749287050101,-31.018074074074,"TRIM1","11043","Q9UJV3"
"BLMH_14250.115","~ Study_group",0.245302986845029,0.999950880216876,0.305689642581146,-48.3268148148148,"BLMH","642","Q13867"
"PTN4_14254.27","~ Study_group + Methotrexate + Aspirin",0.859730466566314,0.999950880216876,0.192865871194818,20.5660037037031,"PTN4","5775","P29074"
"ARHG8_14260.112","~ Study_group + Prednisone",0.142723213564934,0.999950880216876,0.285782091809864,-57.3075879629628,"ARHG8","10276","Q7Z628"
"SRXN1_14268.4","~ Study_group",0.748163507527231,0.999950880216876,0.0539314412457565,-22.4699259259258,"SRXN1","140809","Q9BYN0"
"RAB6B_14271.23","~ Study_group + Prednisone + Aspirin",0.0368407598365801,0.999950880216876,-1.13280637784667,7112.81565043006,"RAB6B","51560","Q9NRW1"
"PPCE_14273.19","~ Study_group + Prednisone",0.260154407399949,0.999950880216876,-0.492887558373404,716.878037037036,"PPCE","5550","P48147"
"RAB14_14283.12","~ Study_group",0.398927527712232,0.999950880216876,-0.809442203211703,1936.509,"RAB14","51552","P61106"
"E2AK4_14284.23","~ Study_group",0.13007011407234,0.999950880216876,-0.451890077423939,56.1927777777777,"E2AK4","440275","Q9P2K8"
"NF.ATc1_14286.2","~ Study_group",0.0243189627162229,0.999950880216876,0.132513119672425,-34.4247592592592,"NF-ATc1","4772","O95644"
"RAB5C_14287.6","~ Study_group + Prednisone + Aspirin",0.00617028621013282,0.999950880216876,-0.619776138345215,8757.39417500439,"RAB5C","5878","P51148"
"AGAP2_14291.53","~ Study_group + Prednisone + Aspirin",0.000733015877741832,0.999950880216876,-1.62578450043513,765.518488151659,"AGAP2","116986","Q99490"
"MBD1_14294.61","~ Study_group + Prednisone + Aspirin",0.238134934418596,0.999950880216876,0.425392280823422,983.449596717573,"MBD1","4152","Q9UIS9"
"HNRH1_14309.8","~ Study_group + Aspirin",0.165538607323065,0.999950880216876,0.501808328286774,-518.133388888889,"HNRH1","3187","P31943"
"PPIL2_14314.6","~ Study_group + Prednisone",0.35143764756774,0.999950880216876,0.287911542753283,-66.1975648148145,"PPIL2","23759","Q13356"
"VPS29_14318.1","~ Study_group + Prednisone + Aspirin",0.542346897339792,0.999950880216876,1.10474157153791,2596.43260979463,"VPS29","51699","Q9UBQ0"
"CSPG6_14324.52","~ Study_group + Prednisone",0.297640483997074,0.999950880216876,0.463919039990377,2141.87322222223,"CSPG6","9126","Q9UQE7"
"UB2E1_14326.4","~ Study_group + Prednisone",0.235414161184166,0.999950880216876,-0.256031364055277,1006.48617592593,"UB2E1","7324","P51965"
"DIDO1_14329.4","~ Study_group + Prednisone",0.452922817901185,0.999950880216876,0.141171625057314,-16.8978703703702,"DIDO1","11083","Q9BTC0"
"DYLT1_14331.262","~ Study_group + Prednisone",0.500912271833802,0.999950880216876,0.137377674440046,-26.685425925926,"DYLT1","6993","P63172"
"RALA_14332.3","~ Study_group",0.871761518118823,0.999950880216876,0.097415527044315,-252.539851851853,"RALA","5898","P11233"
"RECO_14334.3","~ Study_group + Prednisone",0.62562674405611,0.999950880216876,0.120604912440008,-11.9180462962959,"RECO","5957","P35243"
"TPPC3_14337.1","~ Study_group",0.649982207680188,0.999950880216876,-0.115408622400906,98.8797962962957,"TPPC3","27095","O43617"
"FA69C_14341.8","~ Study_group + Prednisone + Aspirin",0.0504443274283434,0.999950880216876,0.328728548476062,-223.4603257855,"FA69C","125704","Q0P6D2"
"Myostatin_14583.49","~ Study_group",0.113846321075014,0.999950880216876,0.0649960190220052,-9.87444444444451,"Myostatin","2660","O14793"
"GDF.11_14587.16","~ Study_group + Sex",0.305348267984525,0.999950880216876,-0.356159461171822,27.827888888889,"GDF-11","10220","O95390"
"F210A_14593.152","~ Study_group + Prednisone",0.317413440570912,0.999950880216876,0.112431812128666,187.568879629629,"F210A","125228","Q96ND0"
"SEM6C_14597.5","~ Study_group + Methotrexate + Aspirin",0.184642890718907,0.999950880216876,0.247146368758885,57.0558388888887,"SEM6C","10500","Q9H3T2"
"STAB1_14599.18","~ Study_group + Prednisone + Aspirin",0.104668696063273,0.999950880216876,0.210625894659004,-74.3759313673864,"STAB1","23166","Q9NY15"
"KIAA0040_14603.51","~ Study_group",0.08470271381391,0.999950880216876,0.146525382483876,-315.473129629628,"KIAA0040","9674","Q15053"
"CA130_14614.41","~ Study_group + Prednisone + Aspirin",0.15865256137553,0.999950880216876,0.615636506568605,-2278.8850704757,"CA130","400746","Q5T1S8"
"KRA24_14615.46","~ Study_group + Age",0.00602967004777364,0.999950880216876,0.31494211739183,-132.110408833745,"KRA24","730755","Q9BYR9"
"ZN382_14616.16","~ Study_group",0.976445659421939,0.999950880216876,0.00234446484299868,-0.113129629629655,"ZN382","84911","Q96SR6"
"ECOP_14618.26","~ Study_group + Aspirin",0.127334726298421,0.999950880216876,0.324514255810757,-352.496416666667,"ECOP","81552","Q96AW1"
"ZN526_14619.8","~ Study_group",0.644049233124074,0.999950880216876,-0.0204400502979905,2.74933333333333,"ZN526","116115","Q8TF50"
"SUMO3_14623.26","~ Study_group + Prednisone + Aspirin",0.112057830431932,0.999950880216876,-0.55701135210713,3882.3153321046,"SUMO3","6612","P55854"
"CTCF_14624.51","~ Study_group",0.0180967613416853,0.999950880216876,0.146360891475623,-47.8984814814815,"CTCF","10664","P49711"
"FBX3_14628.72","~ Study_group",0.383260987310379,0.999950880216876,1.44167476464351,-1270.8377962963,"FBX3","26273","Q9UK99"
"DUS16_14631.22","~ Study_group",0.400057859553027,0.999950880216876,-0.120005398745398,47.8150740740741,"DUS16","80824","Q9BY84"
"T185A_14633.26","~ Study_group + Prednisone + Aspirin",0.0115156145277771,0.999950880216876,0.442498342913783,-413.687418553623,"T185A","84548","Q8NFB2"
"LSHR_14634.13","~ Study_group",0.333595892518102,0.999950880216876,-1.04018740134846,193.679555555555,"LSHR","3973","P22888"
"Ribonuclease.UK114_14636.25","~ Study_group + Prednisone",0.980280807813821,0.999950880216876,0.736678499938489,44.9175000000094,"Ribonuclease UK114","10247","P52758"
"GSTA4_14645.253","~ Study_group + Prednisone",0.0344159265071166,0.999950880216876,0.39684980181364,-218.613194444443,"GSTA4","2941","O15217"
